# th1, dth1, tau1_cmd, tau1, th2, dth2, tau2_cmd, tau2
1.235675811767578125e-01,1.586914181709289551e+00,3.065109372138977051e+00,-2.363979578018188477e+00,1.110649108886718750e-02,7.934570908546447754e-01,9.020900845527648926e+00,9.491347312927246094e+00
1.527976989746093750e-01,1.785278439521789551e+00,2.656937837600708008e-01,2.069740891456604004e-01,2.590751647949218750e-02,7.781983613967895508e-01,6.251907095313072205e+00,6.368902206420898438e+00
1.759834289550781250e-01,8.697510957717895508e-01,6.383897066116333008e-01,-8.837101459503173828e-01,3.891181945800781250e-02,8.239747285842895508e-01,4.325580358505249023e+00,5.196079254150390625e+00
1.872653961181640625e-01,6.256104707717895508e-01,1.064301729202270508e-01,1.852887868881225586e-02,4.768562316894531250e-02,3.967286348342895508e-01,3.754138708114624023e+00,3.867316007614135742e+00
1.981620788574218750e-01,7.019044160842895508e-01,-1.052665591239929199e+00,9.903306365013122559e-01,5.391693115234375000e-02,2.899171113967895508e-01,3.349113240838050842e+00,3.630788564682006836e+00
2.020511627197265625e-01,-7.629395276308059692e-02,-4.989621574059128761e-01,1.054165005683898926e+00,5.536079406738281250e-02,0.000000000000000000e+00,3.552246093750000000e+00,3.641505718231201172e+00
1.969642639160156250e-01,-4.882813096046447754e-01,4.085541367530822754e-01,3.698140382766723633e-03,5.403900146484375000e-02,-2.593994438648223877e-01,4.305839600041508675e+00,2.981476783752441406e+00
1.859493255615234375e-01,-9.002686142921447754e-01,6.595611572265625000e-01,-7.412829995155334473e-01,4.902839660644531250e-02,-3.356933891773223877e-01,4.090309143066406250e+00,3.874598264694213867e+00
1.721343994140625000e-01,-6.103516817092895508e-01,6.994248032569885254e-01,-3.659713864326477051e-01,4.159164428710937500e-02,-5.493164658546447754e-01,4.464054167270660400e+00,4.439701080322265625e+00
1.672058105468750000e-01,-5.798341035842895508e-01,-7.373809814453125000e-01,6.646392345428466797e-01,3.174781799316406250e-02,-6.561279892921447754e-01,5.034923613071441650e+00,5.040788173675537109e+00
1.497840881347656250e-01,-1.190185666084289551e+00,-4.304885864257812500e-01,1.292974710464477539e+00,2.159881591796875000e-02,-6.256104111671447754e-01,4.342365264892578125e+00,4.517761707305908203e+00
1.312732696533203125e-01,-1.159668087959289551e+00,-5.720138549804687500e-01,8.006080389022827148e-01,9.376525878906250000e-03,-7.324219346046447754e-01,4.175662994384765625e+00,4.365370273590087891e+00
1.148128509521484375e-01,-9.613038301467895508e-01,-2.915573120117187500e+00,2.955828428268432617e+00,-9.975433349609375000e-04,-5.950928330421447754e-01,2.580165743827819824e+00,3.056436300277709961e+00
9.094619750976562500e-02,-8.392335176467895508e-01,-2.863883972167968750e+00,2.242104530334472656e+00,-1.136779785156250000e-02,-4.119873642921447754e-01,1.398658633232116699e+00,1.472714543342590332e+00
8.871841430664062500e-02,1.525878999382257462e-02,-6.589508295990526676e+00,6.289031505584716797e+00,-1.446533203125000000e-02,-7.629400491714477539e-02,-7.994652986526489258e-01,2.870342731475830078e-01
8.517265319824218750e-02,-9.460449814796447754e-01,-8.385086238384246826e+00,7.083673477172851562e+00,-1.648521423339843750e-02,-9.155279397964477539e-02,-3.632640957832336426e+00,-2.145507335662841797e+00
6.607055664062500000e-02,-9.613038301467895508e-01,-8.753967404365539551e+00,9.237360954284667969e+00,-2.325439453125000000e-02,-6.256104111671447754e-01,-4.146099209785461426e+00,-4.618127346038818359e+00
5.750465393066406250e-02,-6.103516817092895508e-01,-7.386970638297498226e+00,7.469384193420410156e+00,-2.869224548339843750e-02,-3.662109971046447754e-01,-4.663658261299133301e+00,-4.344902038574218750e+00
4.455947875976562500e-02,-8.392335176467895508e-01,-7.169914186000823975e+00,7.186029911041259766e+00,-3.602600097656250000e-02,-4.882813096046447754e-01,-2.935791132971644402e+00,-2.921002388000488281e+00
3.304481506347656250e-02,-7.019044160842895508e-01,-5.195426791906356812e+00,4.845013618469238281e+00,-4.402160644531250000e-02,-4.119873642921447754e-01,-2.299117952585220337e+00,-2.433776140213012695e+00
2.161788940429687500e-02,-7.934571504592895508e-01,-1.951980352401733398e+00,2.467904329299926758e+00,-5.354309082031250000e-02,-6.103516221046447754e-01,9.653093218803405762e-01,-1.084750890731811523e-01
9.155273437500000000e-03,-7.324219942092895508e-01,1.399421930313110352e+00,-2.556032657623291016e+00,-6.205749511718750000e-02,-5.187988877296447754e-01,2.934837520122528076e+00,1.954429268836975098e+00
2.937316894531250000e-03,0.000000000000000000e+00,1.078605771064758301e+00,-1.547118663787841797e+00,-6.736564636230468750e-02,-5.187988877296447754e-01,5.430889368057250977e+00,4.266152381896972656e+00
2.605438232421875000e-03,-2.288818508386611938e-01,1.615905895829200745e+00,3.515956401824951172e-01,-7.137489318847656250e-02,-1.831055283546447754e-01,6.665134668350219727e+00,6.330185413360595703e+00
-2.674102783203125000e-03,-3.051763772964477539e-02,1.970291197299957275e+00,-6.171424388885498047e-01,-7.276535034179687500e-02,-4.577642679214477539e-02,8.385372400283813477e+00,8.287025451660156250e+00
-2.454757690429687500e-03,1.525879185646772385e-02,1.535415025427937508e-01,1.577623248100280762e+00,-7.263946533203125000e-02,1.373291164636611938e-01,8.899402707815170288e+00,9.052130699157714844e+00
1.468658447265625000e-04,1.373291313648223877e-01,-1.688957303762435913e+00,1.834213733673095703e+00,-6.496047973632812500e-02,4.119873642921447754e-01,8.223438262939453125e+00,8.361423492431640625e+00
1.464843750000000000e-03,0.000000000000000000e+00,-2.054405331611633301e+00,3.136802434921264648e+00,-5.692291259765625000e-02,5.645752549171447754e-01,7.147979736328125000e+00,7.246522903442382812e+00
